data_year,offense_code,offense_id
2019,Robbery,148669804
2019,Rape,148672492
2019,Rape,148670266
2019,Rape,148670368
2019,Rape,148673127
2019,Aggravated Assault,148670684
2019,Robbery,148673220
2019,Aggravated Assault,148670729
2019,Rape,148673527
2019,Rape,148673529
2019,Aggravated Assault,148670937
2019,Aggravated Assault,148671091
2019,Aggravated Assault,148681533
2019,Robbery,148681546
2019,Aggravated Assault,148694334
2019,Rape,148698923
2019,Aggravated Assault,148661955
2019,Aggravated Assault,148662274
2019,Rape,148699151
2019,Rape,148694529
2019,Aggravated Assault,144846459
2019,Robbery,144846494
2019,Aggravated Assault,144846586
2019,Aggravated Assault,144846642
2019,Aggravated Assault,148713052
2019,Aggravated Assault,148717992
2019,Murder and Nonnegligent Manslaughter,148717990
2019,Aggravated Assault,146041334
2019,Aggravated Assault,142663423
2019,Rape,142667371
2019,Robbery,142667396
2019,Robbery,142671979
2019,Aggravated Assault,142667602
2019,Rape,146032445
2019,Aggravated Assault,146036851
2019,Aggravated Assault,146036894
2019,Aggravated Assault,142704201
2019,Aggravated Assault,142713199
2019,Aggravated Assault,142710305
2019,Robbery,142713525
2019,Aggravated Assault,142704581
2019,Robbery,142710572
2019,Aggravated Assault,142689309
2019,Aggravated Assault,142685737
2019,Robbery,142686110
2019,Robbery,136029174
2019,Aggravated Assault,136025845
2019,Aggravated Assault,136026130
2019,Aggravated Assault,135917572
2019,Rape,135922042
2019,Robbery,135915901
2019,Aggravated Assault,135915947
2019,Aggravated Assault,135917869
2019,Aggravated Assault,135922549
2019,Aggravated Assault,135926411
2019,Robbery,136001768
2019,Aggravated Assault,136006653
2019,Aggravated Assault,136011764
2019,Aggravated Assault,136020772
2019,Robbery,136024999
2019,Robbery,136028939
2019,Aggravated Assault,136025218
2019,Aggravated Assault,136029130
2019,Aggravated Assault,136029148
2019,Aggravated Assault,136029246
2019,Aggravated Assault,137173369
2019,Rape,137173387
2019,Aggravated Assault,137173394
2019,Aggravated Assault,137173395
2019,Aggravated Assault,137173411
2019,Aggravated Assault,136065833
2019,Aggravated Assault,136068844
2019,Aggravated Assault,136069037
2019,Aggravated Assault,136020794
2019,Aggravated Assault,136025152
2019,Aggravated Assault,136025219
2019,Aggravated Assault,136025379
2019,Aggravated Assault,136029156
2019,Aggravated Assault,136020925
2019,Aggravated Assault,136020931
2019,Aggravated Assault,136020946
2019,Robbery,136020953
2019,Aggravated Assault,136025599
2019,Aggravated Assault,136025600
2019,Aggravated Assault,136025656
2019,Robbery,136029438
2019,Robbery,136036188
2019,Aggravated Assault,136031284
2019,Robbery,136031296
2019,Robbery,136036271
2019,Robbery,136036393
2019,Robbery,136036405
2019,Aggravated Assault,136036688
2019,Aggravated Assault,136030139
2019,Robbery,136036716
2019,Aggravated Assault,136030171
2019,Aggravated Assault,136037117
2019,Rape,136030720
2019,Aggravated Assault,136030747
2019,Aggravated Assault,136037740
2019,Aggravated Assault,136037750
2019,Rape,136037802
2019,Robbery,136031756
2019,Robbery,136037983
2019,Robbery,136031061
2019,Robbery,136031065
2019,Aggravated Assault,136038029
2019,Aggravated Assault,136031778
2019,Aggravated Assault,136031078
2019,Aggravated Assault,136038161
2019,Aggravated Assault,135975206
2019,Robbery,135982529
2019,Rape,135975312
2019,Robbery,135982694
2019,Aggravated Assault,135983089
2019,Aggravated Assault,135987227
2019,Robbery,135983306
2019,Aggravated Assault,135976106
2019,Aggravated Assault,135983457
2019,Robbery,135983463
2019,Rape,143757173
2019,Aggravated Assault,143757200
2019,Rape,143757251
2019,Aggravated Assault,143757272
2019,Aggravated Assault,143753045
2019,Robbery,143757294
2019,Robbery,143757307
2019,Aggravated Assault,143753086
2019,Robbery,143684768
2019,Aggravated Assault,143685078
2019,Aggravated Assault,143685106
2019,Aggravated Assault,143680615
2019,Rape,143680614
2019,Aggravated Assault,143685240
2019,Aggravated Assault,143685243
2019,Aggravated Assault,143686188
2019,Aggravated Assault,143686298
2019,Robbery,143685895
2019,Aggravated Assault,143689325
2019,Aggravated Assault,143689661
2019,Robbery,143689955
2019,Robbery,143690158
2019,Aggravated Assault,141793600
2019,Robbery,141801780
2019,Robbery,141801801
2019,Aggravated Assault,138049926
2019,Robbery,138049930
2019,Robbery,138049938
2019,Robbery,138049967
2019,Robbery,138049975
2019,Aggravated Assault,138049995
2019,Aggravated Assault,138050013
2019,Aggravated Assault,138349783
2019,Rape,138361927
2019,Robbery,138359942
2019,Aggravated Assault,138359953
2019,Rape,138362021
2019,Aggravated Assault,138362060
2019,Aggravated Assault,138362218
2019,Aggravated Assault,138362244
2019,Robbery,138362252
2019,Aggravated Assault,138360296
2019,Aggravated Assault,138360650
2019,Aggravated Assault,138363480
2019,Aggravated Assault,138361137
2019,Aggravated Assault,138350139
2019,Aggravated Assault,138366193
2019,Robbery,138366218
2019,Aggravated Assault,138363663
2019,Aggravated Assault,146040859
2019,Rape,146025228
2019,Aggravated Assault,146025370
2019,Rape,146041942
2019,Rape,146025556
2019,Robbery,146041975
2019,Aggravated Assault,146025687
2019,Aggravated Assault,146043586
2019,Aggravated Assault,146043601
2019,Robbery,146047846
2019,Robbery,144801992
2019,Aggravated Assault,144806941
2019,Robbery,144806984
2019,Aggravated Assault,144807027
2019,Robbery,144798080
2019,Aggravated Assault,144807126
2019,Aggravated Assault,144807190
2019,Aggravated Assault,144807476
2019,Robbery,144802369
2019,Robbery,144807573
2019,Aggravated Assault,144807749
2019,Aggravated Assault,144807799
2019,Aggravated Assault,144802753
2019,Robbery,144802825
2019,Aggravated Assault,144808287
2019,Aggravated Assault,144808367
2019,Robbery,144803104
2019,Aggravated Assault,144803113
2019,Robbery,144734245
2019,Aggravated Assault,144734394
2019,Aggravated Assault,144728790
2019,Robbery,144737918
2019,Aggravated Assault,144729399
2019,Aggravated Assault,142689518
2019,Robbery,142689591
2019,Aggravated Assault,142689670
2019,Aggravated Assault,142689807
2019,Aggravated Assault,142692454
2019,Aggravated Assault,142697072
2019,Robbery,142697120
2019,Aggravated Assault,142692556
2019,Aggravated Assault,142689954
2019,Aggravated Assault,142697422
2019,Aggravated Assault,142697460
2019,Aggravated Assault,142692732
2019,Robbery,142697463
2019,Aggravated Assault,142689997
2019,Aggravated Assault,142667369
2019,Aggravated Assault,142663478
2019,Aggravated Assault,142663490
2019,Aggravated Assault,142667414
2019,Aggravated Assault,142664593
2019,Aggravated Assault,142668728
2019,Aggravated Assault,142664961
2019,Aggravated Assault,142668806
2019,Aggravated Assault,142666074
2019,Rape,142675314
2019,Aggravated Assault,142670444
2019,Aggravated Assault,142676434
2019,Robbery,142676500
2019,Aggravated Assault,142675579
2019,Aggravated Assault,142686815
2019,Aggravated Assault,142682735
2019,Aggravated Assault,142679002
2019,Robbery,142679338
2019,Aggravated Assault,142687128
2019,Robbery,136036146
2019,Robbery,136029679
2019,Robbery,136029790
2019,Robbery,136036901
2019,Aggravated Assault,136030418
2019,Aggravated Assault,136036950
2019,Robbery,136030590
2019,Aggravated Assault,136031652
2019,Aggravated Assault,138041694
2019,Robbery,138039561
2019,Aggravated Assault,138039636
2019,Robbery,138039683
2019,Aggravated Assault,148742337
2019,Aggravated Assault,148747024
2019,Rape,136094560
2019,Aggravated Assault,136111544
2019,Aggravated Assault,136112010
2019,Aggravated Assault,136047943
2019,Aggravated Assault,136047956
2019,Aggravated Assault,136044312
2019,Aggravated Assault,136033645
2019,Murder and Nonnegligent Manslaughter,136044344
2019,Aggravated Assault,136044563
2019,Robbery,136048580
2019,Aggravated Assault,136033789
2019,Aggravated Assault,136044777
2019,Robbery,136044856
2019,Aggravated Assault,136048995
2019,Aggravated Assault,135987676
2019,Aggravated Assault,135983683
2019,Robbery,135987779
2019,Robbery,135987808
2019,Aggravated Assault,135983751
2019,Robbery,135983960
2019,Robbery,135991513
2019,Robbery,135984294
2019,Aggravated Assault,135984382
2019,Aggravated Assault,135984387
2019,Robbery,135988915
2019,Aggravated Assault,135949245
2019,Aggravated Assault,135939866
2019,Aggravated Assault,135945840
2019,Aggravated Assault,135950361
2019,Rape,135951102
2019,Aggravated Assault,135951747
2019,Aggravated Assault,135952032
2019,Aggravated Assault,135952486
2019,Robbery,135961659
2019,Robbery,143639567
2019,Robbery,143618479
2019,Aggravated Assault,136022657
2019,Aggravated Assault,136022710
2019,Robbery,136019422
2019,Aggravated Assault,136022749
2019,Aggravated Assault,141802056
2019,Aggravated Assault,141798125
2019,Aggravated Assault,141798149
2019,Robbery,141793978
2019,Robbery,141794111
2019,Aggravated Assault,141794123
2019,Aggravated Assault,148689328
2019,Robbery,143628153
2019,Robbery,143628223
2019,Robbery,143624198
2019,Robbery,143624239
2019,Robbery,143628321
2019,Robbery,143628333
2019,Robbery,143624435
2019,Robbery,143628592
2019,Aggravated Assault,143628697
2019,Aggravated Assault,143629127
2019,Aggravated Assault,143625756
2019,Aggravated Assault,143629572
2019,Robbery,143629616
2019,Robbery,143629650
2019,Aggravated Assault,143629655
2019,Robbery,143629660
2019,Aggravated Assault,143618099
2019,Aggravated Assault,143631459
2019,Robbery,148685419
2019,Robbery,143633918
2019,Aggravated Assault,143634051
2019,Aggravated Assault,143638096
2019,Aggravated Assault,143638115
2019,Rape,143638174
2019,Aggravated Assault,143638180
2019,Robbery,143640095
2019,Aggravated Assault,143642050
2019,Aggravated Assault,143618667
2019,Robbery,143640645
2019,Aggravated Assault,143643073
2019,Aggravated Assault,143640991
2019,Robbery,143643241
2019,Aggravated Assault,143643384
2019,Aggravated Assault,143643408
2019,Aggravated Assault,143646406
2019,Aggravated Assault,143646405
2019,Aggravated Assault,138366293
2019,Aggravated Assault,138366314
2019,Aggravated Assault,138366318
2019,Aggravated Assault,138366346
2019,Aggravated Assault,138366369
2019,Aggravated Assault,138409403
2019,Robbery,138409427
2019,Aggravated Assault,138409449
2019,Aggravated Assault,138411819
2019,Aggravated Assault,138409505
2019,Aggravated Assault,138411869
2019,Robbery,138411983
2019,Aggravated Assault,138412045
2019,Robbery,138409818
2019,Aggravated Assault,138409820
2019,Aggravated Assault,138409826
2019,Aggravated Assault,138400119
2019,Aggravated Assault,138400174
2019,Robbery,138400178
2019,Aggravated Assault,138400255
2019,Rape,138416833
2019,Aggravated Assault,138413850
2019,Robbery,138400398
2019,Aggravated Assault,138417042
2019,Aggravated Assault,138413968
2019,Rape,138413979
2019,Aggravated Assault,138400477
2019,Rape,138417108
2019,Robbery,138417184
2019,Robbery,138414052
2019,Aggravated Assault,138417228
2019,Aggravated Assault,138400540
2019,Aggravated Assault,144729487
2019,Robbery,144735793
2019,Aggravated Assault,144729762
2019,Aggravated Assault,144729796
2019,Aggravated Assault,144730087
2019,Murder and Nonnegligent Manslaughter,144741483
2019,Aggravated Assault,144730211
2019,Robbery,144739764
2019,Robbery,144741626
2019,Aggravated Assault,144788381
2019,Aggravated Assault,144792182
2019,Robbery,144792218
2019,Robbery,144792319
2019,Aggravated Assault,144788984
2019,Aggravated Assault,144792370
2019,Robbery,144792556
2019,Aggravated Assault,144784622
2019,Aggravated Assault,144789287
2019,Aggravated Assault,144793232
2019,Aggravated Assault,144793250
2019,Aggravated Assault,144793451
2019,Aggravated Assault,144793732
2019,Robbery,144793758
2019,Aggravated Assault,144793816
2019,Aggravated Assault,144793841
2019,Aggravated Assault,144793891
2019,Aggravated Assault,144756880
2019,Rape,144754279
2019,Aggravated Assault,144748729
2019,Robbery,144754350
2019,Aggravated Assault,144754576
2019,Robbery,144757200
2019,Aggravated Assault,144754654
2019,Rape,144749101
2019,Robbery,144783995
2019,Aggravated Assault,142676259
2019,Aggravated Assault,142670258
2019,Aggravated Assault,148705602
2019,Aggravated Assault,142675486
2019,Robbery,142670527
2019,Robbery,142686764
2019,Robbery,142678801
2019,Aggravated Assault,142678814
2019,Aggravated Assault,142678856
2019,Robbery,142683472
2019,Aggravated Assault,142701431
2019,Aggravated Assault,142700883
2019,Aggravated Assault,142706264
2019,Aggravated Assault,146000583
2019,Aggravated Assault,146008632
2019,Robbery,146011577
2019,Aggravated Assault,146009370
2019,Aggravated Assault,142697813
2019,Aggravated Assault,142690149
2019,Aggravated Assault,142690155
2019,Aggravated Assault,142693028
2019,Aggravated Assault,142690216
2019,Rape,142698019
2019,Aggravated Assault,142694988
2019,Aggravated Assault,142701400
2019,Aggravated Assault,142701680
2019,Robbery,142701023
2019,Aggravated Assault,142702061
2019,Aggravated Assault,136044919
2019,Aggravated Assault,136033879
2019,Aggravated Assault,136044951
2019,Aggravated Assault,136049168
2019,Robbery,136049185
2019,Aggravated Assault,136045115
2019,Robbery,136033985
2019,Robbery,136034008
2019,Robbery,136049401
2019,Aggravated Assault,136034016
2019,Robbery,136045315
2019,Aggravated Assault,136049582
2019,Robbery,136049598
2019,Aggravated Assault,136049639
2019,Robbery,136045463
2019,Aggravated Assault,136049662
2019,Aggravated Assault,136045499
2019,Aggravated Assault,136045594
2019,Aggravated Assault,136034290
2019,Robbery,136045630
2019,Robbery,136045637
2019,Robbery,136045713
2019,Aggravated Assault,136045748
2019,Aggravated Assault,136045792
2019,Robbery,136045852
2019,Aggravated Assault,136045862
2019,Robbery,135973270
2019,Aggravated Assault,135969780
2019,Robbery,135969899
2019,Aggravated Assault,135969931
2019,Aggravated Assault,135969966
2019,Rape,135978860
2019,Robbery,135970368
2019,Robbery,135970434
2019,Aggravated Assault,135979454
2019,Aggravated Assault,135974008
2019,Rape,135974061
2019,Aggravated Assault,135971045
2019,Aggravated Assault,135980094
2019,Robbery,135980194
2019,Robbery,135974558
2019,Aggravated Assault,135981672
2019,Aggravated Assault,135974832
2019,Rape,135980776
2019,Robbery,135982081
2019,Robbery,135974965
2019,Robbery,135980943
2019,Robbery,135982244
2019,Robbery,135981102
2019,Aggravated Assault,136072978
2019,Aggravated Assault,136067940
2019,Robbery,136067988
2019,Aggravated Assault,136075029
2019,Robbery,136069403
2019,Aggravated Assault,136038479
2019,Robbery,136038697
2019,Aggravated Assault,136041574
2019,Aggravated Assault,136041874
2019,Aggravated Assault,136042192
2019,Robbery,136039555
2019,Rape,136042232
2019,Aggravated Assault,136039692
2019,Robbery,136032319
2019,Aggravated Assault,136042406
2019,Robbery,136039927
2019,Robbery,136040203
2019,Aggravated Assault,136042655
2019,Aggravated Assault,136042789
2019,Robbery,136032576
2019,Robbery,136043140
2019,Robbery,136046437
2019,Robbery,136032927
2019,Robbery,136046599
2019,Robbery,135985080
2019,Robbery,135985156
2019,Robbery,135992824
2019,Aggravated Assault,135986016
2019,Aggravated Assault,135992970
2019,Aggravated Assault,135990352
2019,Robbery,135996355
2019,Robbery,135996370
2019,Robbery,135996561
2019,Robbery,135993508
2019,Aggravated Assault,143643782
2019,Robbery,143646655
2019,Aggravated Assault,143643927
2019,Aggravated Assault,143646876
2019,Aggravated Assault,143618924
2019,Aggravated Assault,143646885
2019,Aggravated Assault,143644189
2019,Robbery,143647176
2019,Robbery,143651186
2019,Aggravated Assault,143649547
2019,Aggravated Assault,143651480
2019,Robbery,143651531
2019,Robbery,143650062
2019,Aggravated Assault,143652010
2019,Aggravated Assault,143650253
2019,Robbery,143650375
2019,Aggravated Assault,143650452
2019,Aggravated Assault,143656458
2019,Aggravated Assault,143653448
2019,Robbery,143656532
2019,Robbery,143656590
2019,Aggravated Assault,143656676
2019,Aggravated Assault,143656728
2019,Aggravated Assault,143657067
2019,Aggravated Assault,143657159
2019,Robbery,143654716
2019,Aggravated Assault,143657958
2019,Aggravated Assault,141732243
2019,Aggravated Assault,141725115
2019,Aggravated Assault,141732361
2019,Rape,141732374
2019,Rape,148678809
2019,Robbery,148673851
2019,Robbery,141741017
2019,Rape,141745017
2019,Robbery,141745234
2019,Robbery,141715648
2019,Aggravated Assault,138419670
2019,Aggravated Assault,138419745
2019,Aggravated Assault,138419792
2019,Robbery,138415359
2019,Aggravated Assault,138419891
2019,Aggravated Assault,138419937
2019,Robbery,138420038
2019,Aggravated Assault,138415409
2019,Aggravated Assault,138415437
2019,Aggravated Assault,138421496
2019,Aggravated Assault,138421503
2019,Aggravated Assault,138415498
2019,Aggravated Assault,138420188
2019,Robbery,138420207
2019,Aggravated Assault,138434458
2019,Robbery,138434475
2019,Robbery,138434476
2019,Robbery,138434519
2019,Aggravated Assault,138429259
2019,Aggravated Assault,138434529
2019,Aggravated Assault,138434532
2019,Robbery,138423547
2019,Aggravated Assault,138434592
2019,Robbery,138434681
2019,Aggravated Assault,138429473
2019,Aggravated Assault,138434792
2019,Robbery,138434797
2019,Robbery,140517472
2019,Aggravated Assault,138434902
2019,Robbery,138429661
2019,Aggravated Assault,138434914
2019,Murder and Nonnegligent Manslaughter,138434924
2019,Aggravated Assault,138432172
2019,Robbery,138432176
2019,Rape,144781148
2019,Robbery,144784036
2019,Aggravated Assault,144784155
2019,Rape,144784452
2019,Rape,144792995
2019,Aggravated Assault,144795179
2019,Robbery,144796417
2019,Aggravated Assault,144796465
2019,Robbery,144796535
2019,Aggravated Assault,144795445
2019,Aggravated Assault,144795771
2019,Aggravated Assault,144795791
2019,Robbery,144796836
2019,Robbery,144795851
2019,Aggravated Assault,146012483
2019,Aggravated Assault,146015763
2019,Aggravated Assault,146021353
2019,Aggravated Assault,146015955
2019,Robbery,146026184
2019,Rape,146026220
2019,Rape,146026293
2019,Aggravated Assault,146026959
2019,Robbery,146027441
2019,Rape,146027563
2019,Rape,146027577
2019,Aggravated Assault,146027798
2019,Aggravated Assault,146027975
2019,Aggravated Assault,148713222
2019,Rape,148718429
2019,Rape,148722808
2019,Robbery,148718820
2019,Aggravated Assault,146031098
2019,Robbery,146031159
2019,Aggravated Assault,146031211
2019,Aggravated Assault,142702578
2019,Rape,142702591
2019,Aggravated Assault,146037235
2019,Aggravated Assault,146023540
2019,Aggravated Assault,146023561
2019,Aggravated Assault,146037365
2019,Aggravated Assault,142728977
2019,Aggravated Assault,142729130
2019,Aggravated Assault,142729586
2019,Aggravated Assault,142723240
2019,Aggravated Assault,142723399
2019,Rape,142723446
2019,Aggravated Assault,142698816
2019,Aggravated Assault,142690709
2019,Aggravated Assault,142699132
2019,Aggravated Assault,142694313
2019,Rape,142691050
2019,Robbery,142694444
2019,Aggravated Assault,142700302
2019,Aggravated Assault,142700321
2019,Aggravated Assault,148721772
2019,Robbery,136029883
2019,Aggravated Assault,136036557
2019,Aggravated Assault,136031418
2019,Aggravated Assault,136030130
2019,Aggravated Assault,136036697
2019,Aggravated Assault,136031456
2019,Rape,136030372
2019,Aggravated Assault,136030548
2019,Robbery,136037107
2019,Robbery,136031562
2019,Aggravated Assault,136030696
2019,Aggravated Assault,136031632
2019,Robbery,136038302
2019,Robbery,136038316
2019,Aggravated Assault,136038475
2019,Aggravated Assault,136038578
2019,Aggravated Assault,136041594
2019,Aggravated Assault,136041660
2019,Aggravated Assault,136041694
2019,Aggravated Assault,136038949
2019,Aggravated Assault,136039046
2019,Robbery,136039313
2019,Robbery,136042041
2019,Aggravated Assault,136032225
2019,Aggravated Assault,136039490
2019,Aggravated Assault,135927917
2019,Aggravated Assault,135925681
2019,Aggravated Assault,135931763
2019,Aggravated Assault,137290595
2019,Aggravated Assault,137284668
2019,Aggravated Assault,137290843
2019,Aggravated Assault,137290850
2019,Robbery,137291044
2019,Aggravated Assault,137291093
2019,Aggravated Assault,137291138
2019,Robbery,144766894
2019,Aggravated Assault,137291624
2019,Aggravated Assault,137292401
2019,Robbery,137285828
2019,Aggravated Assault,137292690
2019,Aggravated Assault,142711792
2019,Aggravated Assault,137293416
2019,Aggravated Assault,142703257
2019,Aggravated Assault,142707981
2019,Aggravated Assault,137293835
2019,Rape,137293978
2019,Rape,137294049
2019,Aggravated Assault,137294447
2019,Robbery,137294541
2019,Aggravated Assault,137297833
2019,Aggravated Assault,137295038
2019,Aggravated Assault,137298425
2019,Rape,137298876
2019,Aggravated Assault,137296035
2019,Rape,148678958
2019,Robbery,141745567
2019,Aggravated Assault,141715733
2019,Robbery,141746334
2019,Aggravated Assault,141745787
2019,Aggravated Assault,141745895
2019,Aggravated Assault,141715803
2019,Aggravated Assault,141746052
2019,Aggravated Assault,141751346
2019,Robbery,141751536
2019,Robbery,143589399
2019,Aggravated Assault,143583573
2019,Aggravated Assault,143589750
2019,Aggravated Assault,143590936
2019,Rape,143591217
2019,Aggravated Assault,143591748
2019,Aggravated Assault,143591814
2019,Aggravated Assault,143591884
2019,Aggravated Assault,143585582
2019,Aggravated Assault,143592753
2019,Robbery,143592794
2019,Rape,143585681
2019,Aggravated Assault,143585824
2019,Aggravated Assault,143593069
2019,Rape,143593076
2019,Robbery,143593249
2019,Aggravated Assault,143609913
2019,Aggravated Assault,143609991
2019,Robbery,143610642
2019,Murder and Nonnegligent Manslaughter,143615203
2019,Aggravated Assault,143615275
2019,Aggravated Assault,143610855
2019,Robbery,143615540
2019,Aggravated Assault,143615554
2019,Robbery,143611074
2019,Aggravated Assault,143617114
2019,Aggravated Assault,143611136
2019,Aggravated Assault,138427474
2019,Robbery,138432261
2019,Aggravated Assault,138432313
2019,Robbery,138427603
2019,Rape,138422630
2019,Robbery,138422889
2019,Robbery,138432698
2019,Aggravated Assault,138432727
2019,Robbery,138428534
2019,Aggravated Assault,138432779
2019,Aggravated Assault,138432794
2019,Aggravated Assault,138432822
2019,Robbery,138432826
2019,Aggravated Assault,138432861
2019,Robbery,138432876
2019,Aggravated Assault,138410822
2019,Robbery,138399878
2019,Robbery,138399926
2019,Robbery,138399934
2019,Aggravated Assault,138410998
2019,Aggravated Assault,138411134
2019,Aggravated Assault,138400040
2019,Robbery,138432882
2019,Aggravated Assault,138428589
2019,Aggravated Assault,138432919
2019,Robbery,138422971
2019,Aggravated Assault,138432950
2019,Aggravated Assault,138432956
2019,Aggravated Assault,138432959
2019,Aggravated Assault,138433016
2019,Aggravated Assault,138433030
2019,Robbery,138433059
2019,Aggravated Assault,138433089
2019,Robbery,146021158
2019,Robbery,146032207
2019,Aggravated Assault,146032279
2019,Aggravated Assault,146032392
2019,Aggravated Assault,146032796
2019,Robbery,146037036
2019,Robbery,146034615
2019,Aggravated Assault,148689398
2019,Aggravated Assault,148696201
2019,Rape,148696505
2019,Aggravated Assault,148697700
2019,Robbery,148714621
2019,Rape,148715136
2019,Rape,148663379
2019,Rape,148663394
2019,Aggravated Assault,148663421
2019,Robbery,148667215
2019,Robbery,148667419
2019,Aggravated Assault,148654960
2019,Robbery,148664186
2019,Robbery,148667585
2019,Rape,148667733
2019,Robbery,148667775
2019,Rape,148671419
2019,Rape,148665750
2019,Murder and Nonnegligent Manslaughter,148668863
2019,Robbery,148669676
2019,Rape,148676346
2019,Robbery,148693471
2019,Robbery,148697282
2019,Aggravated Assault,148706072
2019,Aggravated Assault,148716975
2019,Aggravated Assault,148721551
2019,Aggravated Assault,146019729
2019,Aggravated Assault,146031254
2019,Aggravated Assault,146031397
2019,Aggravated Assault,146031407
2019,Aggravated Assault,148731260
2019,Aggravated Assault,146034402
2019,Robbery,148726638
2019,Rape,146034467
2019,Robbery,146034494
2019,Aggravated Assault,146034560
2019,Aggravated Assault,146034677
2019,Robbery,146024251
2019,Aggravated Assault,146035340
2019,Rape,146035370
2019,Aggravated Assault,142695089
2019,Aggravated Assault,142701593
2019,Aggravated Assault,142667706
2019,Aggravated Assault,142672144
2019,Aggravated Assault,142672465
2019,Aggravated Assault,142668327
2019,Robbery,148663760
2019,Aggravated Assault,142668589
2019,Aggravated Assault,142673380
2019,Aggravated Assault,142668772
2019,Aggravated Assault,142668778
2019,Aggravated Assault,142669044
2019,Rape,142669473
2019,Robbery,142669495
2019,Robbery,142674584
2019,Rape,142669668
2019,Aggravated Assault,142669711
2019,Rape,142674782
2019,Robbery,148663962
2019,Robbery,146012226
2019,Aggravated Assault,146010472
2019,Robbery,142716904
2019,Aggravated Assault,142720326
2019,Rape,142720938
2019,Rape,142722448
2019,Aggravated Assault,142722579
2019,Aggravated Assault,135931815
2019,Aggravated Assault,135928828
2019,Aggravated Assault,135931951
2019,Rape,136007573
2019,Aggravated Assault,136038001
2019,Robbery,136031118
2019,Robbery,136031823
2019,Robbery,136038373
2019,Aggravated Assault,136041382
2019,Aggravated Assault,136038601
2019,Aggravated Assault,136038791
2019,Aggravated Assault,136041648
2019,Robbery,136041672
2019,Aggravated Assault,136038888
2019,Robbery,136032092
2019,Rape,136039603
2019,Robbery,136032361
2019,Murder and Nonnegligent Manslaughter,136039983
2019,Aggravated Assault,136040160
2019,Robbery,136040243
2019,Robbery,136040782
2019,Aggravated Assault,136043207
2019,Aggravated Assault,136043321
2019,Aggravated Assault,136046541
2019,Aggravated Assault,136110053
2019,Aggravated Assault,137299662
2019,Robbery,137270395
2019,Robbery,137278011
2019,Aggravated Assault,137281186
2019,Aggravated Assault,137278357
2019,Aggravated Assault,137279265
2019,Aggravated Assault,137281749
2019,Aggravated Assault,137280600
2019,Aggravated Assault,137280766
2019,Robbery,146016918
2019,Aggravated Assault,137255936
2019,Aggravated Assault,137256080
2019,Aggravated Assault,137256102
2019,Aggravated Assault,137261280
2019,Aggravated Assault,137261285
2019,Rape,148667137
2019,Aggravated Assault,137261597
2019,Aggravated Assault,137261653
2019,Aggravated Assault,137261668
2019,Aggravated Assault,137261746
2019,Aggravated Assault,137261780
2019,Aggravated Assault,137262449
2019,Aggravated Assault,143621286
2019,Aggravated Assault,143615989
2019,Aggravated Assault,143621298
2019,Aggravated Assault,143616034
2019,Aggravated Assault,143617263
2019,Rape,143621618
2019,Aggravated Assault,143617321
2019,Aggravated Assault,143626582
2019,Robbery,143621850
2019,Aggravated Assault,143599040
2019,Robbery,143603111
2019,Aggravated Assault,143599100
2019,Aggravated Assault,143603306
2019,Robbery,143628022
2019,Aggravated Assault,143617985
2019,Aggravated Assault,143618065
2019,Rape,143630097
2019,Robbery,143631323
2019,Robbery,143630153
2019,Aggravated Assault,143630597
2019,Aggravated Assault,143631849
2019,Robbery,143631861
2019,Aggravated Assault,143630741
2019,Aggravated Assault,143630783
2019,Aggravated Assault,143632209
2019,Aggravated Assault,143618377
2019,Aggravated Assault,143638191
2019,Robbery,143593744
2019,Aggravated Assault,143593977
2019,Robbery,138433478
2019,Robbery,138433479
2019,Robbery,138433499
2019,Robbery,138423178
2019,Aggravated Assault,138433503
2019,Aggravated Assault,138433511
2019,Aggravated Assault,138433536
2019,Aggravated Assault,138433568
2019,Aggravated Assault,138433575
2019,Robbery,138433577
2019,Murder and Nonnegligent Manslaughter,141748892
2019,Robbery,138433581
2019,Aggravated Assault,138433600
2019,Murder and Nonnegligent Manslaughter,138433602
2019,Aggravated Assault,138428836
2019,Robbery,138433627
2019,Aggravated Assault,138428841
2019,Aggravated Assault,141757841
2019,Aggravated Assault,138433733
2019,Robbery,138434948
2019,Murder and Nonnegligent Manslaughter,138435002
2019,Aggravated Assault,138429795
2019,Aggravated Assault,138435035
2019,Aggravated Assault,138429812
2019,Robbery,138435069
2019,Aggravated Assault,138435095
2019,Aggravated Assault,138435121
2019,Robbery,138429967
2019,Aggravated Assault,138435192
2019,Robbery,138435261
2019,Aggravated Assault,138435317
2019,Aggravated Assault,138442679
2019,Aggravated Assault,138442691
2019,Rape,138442697
2019,Robbery,138442726
2019,Aggravated Assault,138442743
2019,Robbery,138442756
2019,Aggravated Assault,138442767
2019,Aggravated Assault,138442774
2019,Robbery,138442812
2019,Robbery,138442814
2019,Aggravated Assault,146065637
2019,Aggravated Assault,146071040
2019,Aggravated Assault,146073870
2019,Rape,146073886
2019,Aggravated Assault,146076698
2019,Aggravated Assault,146071163
2019,Aggravated Assault,146081535
2019,Murder and Nonnegligent Manslaughter,146081897
2019,Robbery,144823156
2019,Robbery,144823383
2019,Robbery,144823438
2019,Robbery,144823446
2019,Robbery,144814681
2019,Aggravated Assault,144817203
2019,Robbery,144741762
2019,Aggravated Assault,144730461
